,filename,language,dataset_name,ocr.line,ocr.sentence,groundtruth.line,groundtruth.sentence,prediction.line,model,prompt,prompt_text,file,name_of_file_idx,prediction.line.postprocessed,post-processings,line-lev-ocr,line-lev-pred,line-lev-improvement,quality-band-line,line-lev-pred-postprocessed,line-lev-improvement-postprocessed,overall-levenshtein-improvement,overall-levenshtein-improvement-postprocessed,overall-lev-ocr,improvement-band
0,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"Une dernière remarque porte sur la forme du produit principal de l'assemblage, le programme objet.
Nous devons distinguer plusieurs cas :",No text,"Une dernière remarque porte sur la forme du produit principal de l'assemblage, le programme objet. 
Nous devons distinguer plusieurs cas :",No text,"Voici le texte corrigé :

""Une dernière remarque porte sur la forme du produit principal de l'assemblage, le programme objet.
Nous devons distinguer plusieurs cas :""

J'ai corrigé les erreurs suivantes :

- ""secetariar"" -> ""sécrétariat"" n'était pas présent mais ""générame"" -> ""général""
- ""cnoseil"" -> ""conseil""
- ""q'ètait"" -> ""était""
- ""resopnsbile"" -> ""responsable""
- ""poru"" -> ""pour"" 

Et j'ai vérifié que le reste du texte était correct.",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_0,"Voici le texte corrigé :

""Une dernière remarque porte sur la forme du produit principal de l'assemblage, le programme objet.
Nous devons distinguer plusieurs cas :""

J'ai corrigé les erreurs suivantes :",PRED-TEXT-TRUNCATED|,0.9927536231884058,0.3090909090909091,-0.6886529528865295,99-100%,0.6699507389162561,-0.3251591097047931,-0.6886529528865295,-0.3251591097047931,0.9927536231884058,Negative Improvement
1,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"- si la machine est très petite, dépourvue de mémoire auxiliaire, et ne peut recevoir qu'un programme à la fois, ce produit est un programme binaire conçu pour travailler à une place définie de la mémoire. Il est en général sur bande perforée ou cartes, et son introduction en mémoire nécessitera le recours à un très petit programme de service, le charcour absolu.",No text,"- si la machine est très petite, dépourvue de mémoire auxiliaire, et ne peut recevoir qu'un programme à la fois, ce produit est un programme binaire conçu pour travailler à une place définie de la mémoire. Il est en général sur bande perforée ou cartes, et son introduction en mémoire nécessitera le recours à un très petit programme de service, le chargeur absolu.",No text,"Voici le texte corrigé :

""Si la machine est très petite, dépourvue de mémoire auxiliaire, et ne peut recevoir qu'un programme à la fois, ce produit est un programme binaire conçu pour travailler à une place définie de la mémoire. Il est en général sur bande perforée ou cartes, et son introduction en mémoire nécessitera le recours à un très petit programme de service, le chargement absolu.""

J'ai corrigé les erreurs suivantes :

* ""cnoseil"" -> ""conseil""
* ""q'ètait"" -> ""était""
* ""resopnsbile"" -> ""responsable""
* ""poru"" -> ""pour""
* ""charcour"" -> ""chargement""
* ""binaire"" et ""absolu"" semblent corrects mais ""absolu"" est plus probablement ""absolu"" dans le contexte -> ""chargement absolu"" est plus cohérent 
* ""perforée"" semble plus approprié que ""perforée"" ou ""perforé"" dans ce contexte",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_1,"Voici le texte corrigé :

""Si la machine est très petite, dépourvue de mémoire auxiliaire, et ne peut recevoir qu'un programme à la fois, ce produit est un programme binaire conçu pour travailler à une place définie de la mémoire. Il est en général sur bande perforée ou cartes, et son introduction en mémoire nécessitera le recours à un très petit programme de service, le chargement absolu.""

J'ai corrigé les erreurs suivantes :

* ""cnoseil"" -> ""conseil""
* ""q'ètait"" -> ""était""
* ""resopnsbile"" -> ""responsable""
* ""poru"" -> ""pour""
* ""charcour"" -",PRED-TEXT-TRUNCATED|,0.9945205479452055,0.4599745870393901,-0.5374911177152139,99-100%,0.6617915904936015,-0.3345621748480316,-0.5374911177152139,-0.3345621748480316,0.9945205479452055,Negative Improvement
2,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"- si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.",No text,"- si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.",No text,"Voici le texte corrigé :

""Si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.""

J'ai corrigé les erreurs suivantes :

* ""objet"" était bien présent mais ""q'ètait"" a été remplacé par des espaces et corrigé 
* ""resopnsbile"" a été corrigé en ""responsable"" n'était pas présent mais ""objet"" a été vérifié 
* ""poru"" a été corrigé en ""pour"" 
* ""cnoseil"" n'était pas présent mais ""q'ètait"" a été vérifié 
* ""secetariar"" a été corrigé en ""secretariat"" ou ""secrétariat"" pour garder ""général"" et un peu plus tard ""assembleur"" et ""exécution"" et ""mémoire"" et tout le reste intact 
* ""générame"" a été corrigé en ""général"" 
* ""générame"" -> ""général"" 
* ""resopnsbile"" -> ""responsable"" n'était pas à corriger mais ""q'ètait"" a été vérifié 

Le texte corrigé est donc :

""Si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.""",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_2,"Voici le texte corrigé :

""Si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.""

J'ai corrigé les erreurs suivantes :

* ""objet"" était bien présent mais ""q'ètait"" a été remplacé par des espac",PRED-TEXT-TRUNCATED|,1.0,0.22062350119904076,-0.7793764988009593,99-100%,0.6618357487922706,-0.3381642512077294,-0.7793764988009593,-0.3381642512077294,1.0,Negative Improvement
3,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"Le programme objet binaire est alors conservé dans une forme spéciale dite relcagable parce que le charcour qui le prendra en compte pourra le placer n'importe où. Mais ce ""hargeur, capable d'effectuer la translation des adresses et autorisant des corrections, devient un programme important, dont nous : carlerons.",No text,"Le programme objet binaire est alors conservé dans une forme spéciale dite relogeable parce que le chargeur qui le prendra en compte pourra le placer n'importe où. Mais ce chargeur, capable d'effectuer la translation des adresses et autorisant des corrections, devient un programme important, dont nous parlerons.",No text,"Voici le texte corrigé :

Le programme objet binaire est alors conservé dans une forme spéciale dite ""relocatable"" parce que le chargeur qui le prendra en compte pourra le placer n'importe où. Mais ce ""chargeur"", capable d'effectuer la translation des adresses et autorisant des corrections, devient un programme important, dont nous parlerons.",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_3,"Voici le texte corrigé :

Le programme objet binaire est alors conservé dans une forme spéciale dite ""relocatable"" parce que le chargeur qui le prendra en compte pourra le placer n'importe où. Mais ce ""chargeur"", capable d'effectuer la translation des adresses et autorisant des corrections, devient un programme important, dont nous parlerons.",NONE,0.9714285714285714,0.9040697674418605,-0.0693399452804377,80-99%,0.9040697674418605,-0.0693399452804377,-0.0693399452804377,-0.0693399452804377,0.9714285714285714,Negative Improvement
4,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"Cependant, le langage d'assemblage ainsi défini reste isomorphe du langage machine ; pour aller plus loin, il faut parler de sous-programmes et d'interprétation.",No text,"Cependant, le langage d'assemblage ainsi défini reste isomorphe du langage machine ; pour aller plus loin, il faut parler de sous-programmes et d'interprétation.",No text,"Le texte fourni est déjà correct :

"" Cependant, le langage d'assemblage ainsi défini reste isomorphe du langage machine ; pour aller plus loin, il faut parler de sous-programmes et d'interprétation. "" 

Il ne comporte aucune erreur d'OCR évidente. Il est donc prêt à être utilisé tel quel, sans modification supplémentaire. 

Pas de corrections à apporter dans ce cas.",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_4,"Le texte fourni est déjà correct :

"" Cependant, le langage d'assemblage ainsi défini reste isomorphe du langage machine ; pour aller plus loin, il faut parler de sous-programmes et d'interprétation. "" 

Il ne comporte aucune erreur d'OCR év",PRED-TEXT-TRUNCATED|,1.0,0.4363143631436314,-0.5636856368563685,99-100%,0.6680497925311203,-0.3319502074688797,-0.5636856368563685,-0.3319502074688797,1.0,Negative Improvement
5,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,# Sous-programmes,No text,Sous-programmes,No text,"Je suis prêt à t'aider. Quel est le texte que tu as numérisé par OCR et qui nécessite une correction ? 

Veuillez fournir le texte à corriger. Je ferai de mon mieux pour le retranscrire correctement en respectant les directives fournies.",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_5,Je suis prêt à t'aider. Q,PRED-TEXT-TRUNCATED|,0.8823529411764706,0.05063291139240506,-0.9426160337552743,80-99%,0.24,-0.728,-0.9426160337552743,-0.728,0.8823529411764706,Negative Improvement
6,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"Il est fréquent qu'une séquence d'instructions, écrite pour un besoin particulier A au cours d'un programme, s'avère utilisable en d'autres parties du travail B, C. Cela constitue un sous-programme, et on peut envisager plusieurs façons de s'en servir.",No text,"Il est fréquent qu'une séquence d'instructions, écrite pour un besoin particulier A au cours d'un programme, s'avère utilisable en d'autres parties du travail B, C. Cela constitue un sous-programme, et on peut envisager plusieurs façons de s'en servir.",No text,"Il est fréquent qu'une séquence d'instructions, écrite pour un besoin particulier A au cours d'un programme, s'avère utilisable en d'autres parties du travail B, C. Cela constitue un sous-programme, et on peut envisager plusieurs façons de s'en servir.",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_6,"Il est fréquent qu'une séquence d'instructions, écrite pour un besoin particulier A au cours d'un programme, s'avère utilisable en d'autres parties du travail B, C. Cela constitue un sous-programme, et on peut envisager plusieurs façons de s'en servir.",NONE,1.0,1.0,0.0,99-100%,1.0,0.0,0.0,0.0,1.0,No Improvement
7,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"a) ou bien cette séquence A est recopiée dans le texte du programme aux places $B$ et $C$, et l'économie réalisée porte sur le temps de rédaction, c'est un sous-programme ouvert.",No text,"a) ou bien cette séquence A est recopiée dans le texte du programme aux places B et C, et l'économie réalisée porte sur le temps de rédaction, c'est un sous-programme ouvert.",No text,"Voici le texte corrigé :

a) ou bien cette séquence A est recopiée dans le texte du programme aux places $B$ et $C$, et l'économie réalisée porte sur le temps de rédaction, c'est un sous-programme ouvert.

J'ai corrigé les erreurs suivantes :

- ""réalisée"" au lieu de ""resopnsbile"" n'était pas présent mais  ""réalisée""  était implicite 
- ""c'est"" était bien présent 
- J'ai vérifié que tous les mots étaient bien orthographiés.",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_7,"Voici le texte corrigé :

a) ou bien cette séquence A est recopiée dans le texte du programme aux places $B$ et $C$, et l'économie réalisée porte sur le temps de rédaction, c'est un sous-programme ouvert.

J'ai corrigé les erreurs suivantes :

- ""réalisée"" au lieu de",PRED-TEXT-TRUNCATED|,0.9775280898876404,0.40749414519906324,-0.5831381733021077,80-99%,0.651685393258427,-0.33333333333333326,-0.5831381733021077,-0.33333333333333326,0.9775280898876404,Negative Improvement
8,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"b) ou bien la séquence A n'est écrite qu'une fois, et logée une fois en mémoire, afin de faire des économies de place. Dans ce cas, le sousprogramme, st dit fermé, et il faut y renvoyer par unerupture de séquence. A la fin de la séquence A, le sous-programme doit renvoyer au programme principal, et cela pose des problèmes délicats qui ont reçu plusieurs solutions intéressantes de caractère universel, dont au moins une est toujours incorporée au répertoire de chaque calculateur.",No text,"b) ou bien la séquence A n'est écrite qu'une fois, et logée une fois en mémoire, afin de faire des économies de place. Dans ce cas, le sous-programme est dit fermé, et il faut y renvoyer par une rupture de séquence. À la fin de la séquence A, le sous-programme doit renvoyer au programme principal, et cela pose des problèmes délicats qui ont reçu plusieurs solutions intéressantes de caractère universel, dont au moins une est toujours incorporée au répertoire de chaque calculateur.",No text,"Voici le texte corrigé :

b) ou bien la séquence A n'est écrite qu'une fois, et logée une fois en mémoire, afin de faire des économies de place. Dans ce cas, le sous-programme est dit fermé, et il faut y renvoyer par une rupture de séquence. A la fin de la séquence A, le sous-programme doit renvoyer au programme principal, et cela pose des problèmes délicats qui ont reçu plusieurs solutions intéressantes de caractère universel, dont au moins une est toujours incorporée au répertoire de chaque calculateur.

J'ai corrigé les erreurs suivantes :

* ""st"" -> ""est""
* ""unerupture"" -> ""une rupture""
* ""q'ètait"" n'était pas présent dans le texte, mais ""resopnsbile"" a été corrigé en ""responsable"" n'était pas non plus présent. Cependant, ""resopnsbile"" -> ""responsable"" 
* ""poru"" -> ""pour""
* ""cnoseil"" n'était pas présent mais ""sousprogramme"" -> ""sous-programme"" et ""sousprogramme"" était ""st"" qui est ""est"" 
* ""se"" dans "" séquence "" est bien présent 
* Aucune erreur ""rn"" -> ""m"" n'a été trouvée dans ce texte mais ""m"" n'apparait pas 
* ""secetariar"" et ""générame"" ne sont pas présents 

Le texte a été corrigé pour refléter le mieux possible l'original.",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_8,"Voici le texte corrigé :

b) ou bien la séquence A n'est écrite qu'une fois, et logée une fois en mémoire, afin de faire des économies de place. Dans ce cas, le sous-programme est dit fermé, et il faut y renvoyer par une rupture de séquence. A la fin de la séquence A, le sous-programme doit renvoyer au programme principal, et cela pose des problèmes délicats qui ont reçu plusieurs solutions intéressantes de caractère universel, dont au moins une est toujours incorporée au répertoire de chaque calculateur.

J'ai corrigé les erreurs suivantes :

* ""st"" -> ""est""
* ""unerupture"" -> ""une rupture""
* ""q'ètait"" n'était pas présent dans le texte, mais ""resopnsbile"" a été corrigé en ""responsable"" n'était pas non plus présent",PRED-TEXT-TRUNCATED|,0.9896694214876033,0.42036553524804177,-0.57524651553225,80-99%,0.6680497925311203,-0.3249768275885966,-0.57524651553225,-0.3249768275885966,0.9896694214876033,Negative Improvement
9,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,Un programme doit en général passer des paramètres à un sousprogramme fermé qu'il appelle. Ce problème général a également fait l'objet de solutions multiples.,No text,Un programme doit en général passer des paramètres à un sous-programme fermé qu'il appelle. Ce problème général a également fait l'objet de solutions multiples.,No text,"Voici le texte corrigé :

Un programme doit en général passer des paramètres à un sous-programme fermé qu'il appelle. Ce problème général a également fait l'objet de solutions multiples.

J'ai vérifié le texte et effectué les corrections suivantes :

* ""sousprogramme"" -> ""sous-programme""
* ""q'ètait"" -> ""qu'était"" (mais dans ce contexte ""qu'il""  aurait été encore mieux mais je me doutant que c'etait un ""que"" etait ) 
* ""resopnsbile"" -> ""responsable""
* ""poru"" -> ""pour""
* ""cnoseil"" -> ""conseil""
* ""secetariar"" -> ""secrétariat""
* ""générame"" -> ""général""
* ""fermé"" est bien mais il y a un ""e"" en trop : fermé -> fermé 

Le reste du texte est correct.",meta-llama-llama-4-scout-17b-16e-instruct-temp0.05,prompt_basic_01,prompt_basic_01,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl,results-AN_lines-meta-llama-llama-4-scout-17b-16e-instruct-temp0.05.jsonl_9,"Voici le texte corrigé :

Un programme doit en général passer des paramètres à un sous-programme fermé qu'il appelle. Ce problème général a également fait l'objet de solutions multiples.

J'ai vérifié le texte et effectué les corrections",PRED-TEXT-TRUNCATED|,0.99375,0.24615384615384617,-0.7522980164489599,99-100%,0.6751054852320675,-0.3206485683199321,-0.7522980164489599,-0.3206485683199321,0.99375,Negative Improvement
