,filename,dataset_name,ocr.line,ocr.sentence,groundtruth.line,groundtruth.sentence,prediction.line,prediction.sentence,model,prompt,prompt_text,language,file,name_of_file_idx,prediction.line.postprocessed,post-processings,line-lev-ocr,line-lev-pred,line-lev-improvement,quality-band-line,line-lev-pred-postprocessed,line-lev-improvement-postprocessed,overall-levenshtein-improvement,overall-levenshtein-improvement-postprocessed,overall-lev-ocr,improvement-band
0,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,décembre mille neuf cent quarante une réalisation de jacques berniole sur un texte de pierre pas de,décembre mille neuf cent quarante une réalisation de jacques berniole sur un texte de pierre pas de,"Quinze décembre mille neuf cent quarante, une réalisation de Jacques Bernole sur un texte de Pierre Pascal.","Quinze décembre mille neuf cent quarante, une réalisation de Jacques Bernole sur un texte de Pierre Pascal.","Décembre mille neuf cent quarante, une réalisation de Jacques Berniole sur un texte de Pierre Pasde.","Décembre mille neuf cent quarante, une réalisation de Jacques Berniole sur un texte de Pierre Pasde.",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_0,"Décembre mille neuf cent quarante, une réalisation de Jacques Berniole sur un texte de Pierre Pasde.",NONE,0.8411214953271028,0.8878504672897196,0.055555555555555566,80-99%,0.8878504672897196,0.055555555555555566,0.055555555555555566,0.055555555555555566,0.8411214953271028,Positive Improvement
1,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,déjà trois années là cela se passait à la gare de l'est vous s'étaient amassés à quelques mois de ce jour la foule énorme et combien silencieuse des hommes dans le fascicule portaient la mention immédiatement et sans de l,cela se passait à la gare de l'est vous s'étaient amassés à quelques mois de ce jour la foule énorme et combien silencieuse des hommes dans le fascicule portaient la mention immédiatement et sans de l au,"Déjà trois années de cela. Cela se passait à la Gare de l'Est où s'étaient amassés à quelques mois de ce jour la foule énorme, et combien silencieuse, des hommes dont le fascicule portait la mention""immédiatement et sans délai"".","Cela se passait à la Gare de l'Est où s'étaient amassés à quelques mois de ce jour la foule énorme, et combien silencieuse, des hommes dont le fascicule portait la mention""immédiatement et sans délai"".","Déjà trois années. Là, cela se passait à la gare de l'Est. Vous vous étiez amassés, à quelques mois de ce jour, la foule énorme et combien silencieuse des hommes. Dans le fascicule, portaient la mention : « immédiatement et sans délai ».","Cela se passait à la gare de l'Est. Vous vous étiez amassés, à quelques mois de ce jour, la foule énorme et combien silencieuse des hommes. Dans le fascicule, portaient la mention « immédiatement et sans délai ».",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_1,"Déjà trois années. Là, cela se passait à la gare de l'Est. Vous vous étiez amassés, à quelques mois de ce jour, la foule énorme et combien silencieuse des hommes. Dans le fascicule, portaient la mention : « immédiatement et sans délai ».",NONE,0.881578947368421,0.8354430379746836,-0.05233327035707533,80-99%,0.8354430379746836,-0.05233327035707533,-0.05233327035707533,-0.05233327035707533,0.881578947368421,Negative Improvement
2,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,au delà de pompiers vingt huit de la même car le rapide de francfort dix accoster à vingt et un heures cinq bon pour vont immatriculer deux cent sept mille neuf cent soixante douze avait quitté vienne le treize décembre à quatorze dans ce fourgon,delà de pompiers vingt huit de la même car,Cela se passait au quai vingt-huit de la même gare. Le rapide de Francfort venait d'y accoster à vingt et une heures cinq. Son fourgon immatriculé deux cent sept mille neuf cent soixante-douze avait quitté Vienne le treize décembre à quatorze heures. Dans ce fourgon,Cela se passait au quai vingt-huit de la même gare.,"Au-delà des pompiers vingt-huit de la même, car le rapide de Francfort dix a accosté à vingt et une heures cinq. Bon pour vont immatriculer deux cent sept mille neuf cent soixante-douze, avait quitté Vienne le treize décembre à quatorze heures dans ce fourgon.",Au-delà de vingt-huit pompiers de la même caserne.,gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_2,"Au-delà des pompiers vingt-huit de la même, car le rapide de Francfort dix a accosté à vingt et une heures cinq. Bon pour vont immatriculer deux cent sept mille neuf cent soixante-douze, avait quitté Vienne le treize décembre à quatorze heures dans ce fourgon.",NONE,0.7969924812030075,0.8270676691729323,0.03773584905660377,60-80%,0.8270676691729323,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.7969924812030075,Positive Improvement
3,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,se trouvait un cercueil de bronze à huit golden lion que des officiers allemands n'avait pas cessé de veiller tout le long du parcours ce cercueil était celui d'un roi du roi de rome du fils de napoléon il faisait froid,ce cercueil était celui d'un roi du roi de rome du fils de napoléon,"se trouvait un cercueil de bronze à huit gueules de lion que des officiers allemands n'avaient pas cessé de veiller tout le long du parcours. Ce cercueil était celui d'un roi, du roi de Rome, du fils de Napoléon. Il faisait froid,","Ce cercueil était celui d'un roi, du roi de Rome, du fils de Napoléon.","Se trouvait un cercueil de bronze à huit lions d’or, que des officiers allemands n’avaient pas cessé de veiller tout le long du parcours. Ce cercueil était celui d’un roi, du roi de Rome, du fils de Napoléon. Il faisait froid.","Ce cercueil était celui du roi de Rome, le fils de Napoléon.",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_3,"Se trouvait un cercueil de bronze à huit lions d’or, que des officiers allemands n’avaient pas cessé de veiller tout le long du parcours. Ce cercueil était celui d’un roi, du roi de Rome, du fils de Napoléon. Il faisait froid.",NONE,0.9217391304347826,0.9304347826086956,0.00943396226415089,80-99%,0.9304347826086956,0.00943396226415089,0.00943396226415089,0.00943396226415089,0.9217391304347826,Positive Improvement
4,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,très froid même un grand silence règne sur les hommes et sur les choses car la neige tomber comme il se lit dans les contes de fées de notre enfance,un grand silence règne sur les hommes et sur les choses car la neige tomber comme il se lit dans les contes de fées de notre enfance,"très froid même. Un grand silence régnait sur les hommes et sur les choses, car la neige tombait, comme il se lit dans les contes de fées de notre enfance.","Un grand silence régnait sur les hommes et sur les choses, car la neige tombait, comme il se lit dans les contes de fées de notre enfance.","Très froid, même un grand silence règne sur les hommes et sur les choses, car la neige tombe comme il se lit dans les contes de fées de notre enfance.","Un grand silence règne sur les hommes et sur les choses, car la neige tombe comme il est écrit dans les contes de fées de notre enfance.",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_4,"Très froid, même un grand silence règne sur les hommes et sur les choses, car la neige tombe comme il se lit dans les contes de fées de notre enfance.",NONE,0.9225806451612903,0.9225806451612903,0.0,80-99%,0.9225806451612903,0.0,0.0,0.0,0.9225806451612903,No Improvement
5,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,vingt et un heures un trois heures plus tard les malheureux allait connaître la plus extraordinaire épopée qu'un peuple vaincu ait jamais connu,vingt et un heures un,"Vingt et une heures quinze. Trois heures plus tard, ces cendres malheureuses allaient connaître la plus extraordinaire épopée qu'un peuple vaincu ait jamais connue.",Vingt et une heures quinze.,"Vingt et une heures une. Trois heures plus tard, les malheureux allaient connaître la plus extraordinaire épopée qu’un peuple vaincu ait jamais connue.",Vingt et une heures une,gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_5,"Vingt et une heures une. Trois heures plus tard, les malheureux allaient connaître la plus extraordinaire épopée qu’un peuple vaincu ait jamais connue.",NONE,0.8475609756097561,0.9024390243902439,0.06474820143884898,80-99%,0.9024390243902439,0.06474820143884898,0.06474820143884898,0.06474820143884898,0.8475609756097561,Positive Improvement
6,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,des sentinelles immobile terroir avait déjà pris leurs pas question devant le fourgon est les garder jusqu'aux douze coups de minuit celui dont l'mettait en somme la le l'empereur,des sentinelles immobile terroir avait déjà pris leurs pas question devant le fourgon,Des sentinelles immobiles et roides avaient déjà pris leur faction devant le fourgon. Elles allaient garder jusqu'aux douze coups de minuit celui dont l'âme était en somme l'âme de l'empereur.,Des sentinelles immobiles et roides avaient déjà pris leur faction devant le fourgon.,"Des sentinelles immobiles, le terroir avait déjà pris leur place, question devant le fourgon, et les garda jusqu’aux douze coups de minuit, celui dont l’on mettait en somme là, l’empereur.",Des sentinelles immobiles du terroir avaient déjà pris leur place devant le fourgon.,gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_6,"Des sentinelles immobiles, le terroir avait déjà pris leur place, question devant le fourgon, et les garda jusqu’aux douze coups de minuit, celui dont l’on mettait en somme là, l’empereur.",NONE,0.8020833333333334,0.75,-0.06493506493506498,80-99%,0.75,-0.06493506493506498,-0.06493506493506498,-0.06493506493506498,0.8020833333333334,Negative Improvement
7,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,paris conduit faite aux invalides les ossements de napoléon aujourd'hui était restitué au père celui qui avait peut être été la meilleure penser de sa vie inégalé,aujourd'hui était restitué au père celui qui avait peut être été la meilleure penser de sa vie inégalé,Paris conduisait aux Invalides les ossements de Napoléon. Aujourd'hui était restitué au père celui qui avait peut-être été la meilleure pensée de sa vie inégalée.,Aujourd'hui était restitué au père celui qui avait peut-être été la meilleure pensée de sa vie inégalée.,"Paris conduit, fait aux Invalides, les ossements de Napoléon. Aujourd'hui, ils étaient restitués au père, celui qui avait peut-être été la meilleure pensée de sa vie, inégalée.","Aujourd'hui était restitué au père celui qui avait peut-être été la meilleure pensée de sa vie, inégalée.",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_7,"Paris conduit, fait aux Invalides, les ossements de Napoléon. Aujourd'hui, ils étaient restitués au père, celui qui avait peut-être été la meilleure pensée de sa vie, inégalée.",NONE,0.9135802469135802,0.9147727272727273,0.0013052825552826329,80-99%,0.9147727272727273,0.0013052825552826329,0.0013052825552826329,0.0013052825552826329,0.9135802469135802,Positive Improvement
8,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,minuit le cercueil de françois charles joseph napoléon bonaparte est porté à brad soldat jusqu'à l'appui de canon qui sera son corbillard étrange,minuit le cercueil de françois charles joseph napoléon bonaparte est porté à brad soldat jusqu'à l'appui de canon qui sera son corbillard étrange bien y,"Minuit, le cercueil de François Charles Joseph Napoléon Bonaparte est porté à bras de soldats jusqu'à l'affût de canon qui sera son corbillard étrange et merveilleux.","Minuit, le cercueil de François Charles Joseph Napoléon Bonaparte est porté à bras de soldats jusqu'à l'affût de canon qui sera son corbillard étrange et merveilleux.","À minuit, le cercueil de François-Charles-Joseph Napoléon Bonaparte est porté à bras de soldat jusqu'à l'affût de canon qui sera son corbillard étrange.","Minuit, le cercueil de François-Charles-Joseph Napoléon Bonaparte est porté à bras de soldat jusqu'à l'affût de canon qui sera son corbillard. Étrange, bien y.",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_8,"À minuit, le cercueil de François-Charles-Joseph Napoléon Bonaparte est porté à bras de soldat jusqu'à l'affût de canon qui sera son corbillard étrange.",NONE,0.8132530120481928,0.8734939759036144,0.07407407407407404,80-99%,0.8734939759036144,0.07407407407407404,0.07407407407407404,0.07407407407407404,0.8132530120481928,Positive Improvement
9,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,bien y minuit cain qui irait par,minuit cain qui,"Minuit quinze. Tiré par vingt hommes,",Minuit quinze.,"Bien, il est minuit. Qui irait par ?","Minuit, Caïn, qui ?",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_9,"Bien, il est minuit. Qui irait par ?",NONE,0.24324324324324326,0.1891891891891892,-0.2222222222222222,0-40%,0.1891891891891892,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,0.24324324324324326,Negative Improvement
10,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,la fuite accroché à un puissant tracteur d'artillerie,la fuite accroché à un puissant tracteur d'artillerie,L'affût est accroché à un puissant tracteur d'artillerie.,L'affût est accroché à un puissant tracteur d'artillerie.,La fuite accrochée à un puissant tracteur d'artillerie,La fuite accrochée à un puissant tracteur d'artillerie,gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_10,La fuite accrochée à un puissant tracteur d'artillerie,NONE,0.8421052631578947,0.8421052631578947,0.0,80-99%,0.8421052631578947,0.0,0.0,0.0,0.8421052631578947,No Improvement
11,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,le pont pas pu névrosé ébranle l'épopée commande enrayer la neige libre,le pont pas pu névrosé ébranle l'épopée commande,"Le convoi funèbre s'ébranle, l'épopée commence. Paris sous la neige qui redouble, et qui tombe verticalement.","Le convoi funèbre s'ébranle, l'épopée commence.","Le pont n’a pas pu, névrosé, ébranler l’épopée ; commande d’enrayer la neige libre.","Le pont n’a pas pu, névrosé, ébranler l’épopée commandée.",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_11,"Le pont n’a pas pu, névrosé, ébranler l’épopée ; commande d’enrayer la neige libre.",NONE,0.41284403669724773,0.3394495412844037,-0.17777777777777778,40-60%,0.3394495412844037,-0.17777777777777778,-0.17777777777777778,-0.17777777777777778,0.41284403669724773,Negative Improvement
12,../../data/datasets/asr/original/ina/3_impresso2-SingleURL-PHD90010642.txt,ina-last,sonnerie s'élève dans l'air glacé une connerie,h sonnerie s'élève dans l'air glacé une connerie on ne peut pa,"Une sonnerie s'élève dans l'air glacé, une sonnerie que l'on croyait morte à jamais.","Une sonnerie s'élève dans l'air glacé, une sonnerie que l'on croyait morte à jamais.","La sonnerie s’élève dans l’air glacé, une connerie.","La sonnerie s'élève dans l'air glacé, une connerie qu'on ne peut pas.",gpt-4.1-temp0.05,prompt_complex_02,prompt_complex_02,fr,results-ina_last-gpt-4.1-temp0.05.jsonl,results-ina_last-gpt-4.1-temp0.05.jsonl_12,"La sonnerie s’élève dans l’air glacé, une connerie.",NONE,0.5357142857142857,0.5476190476190477,0.02222222222222235,40-60%,0.5476190476190477,0.02222222222222235,0.02222222222222235,0.02222222222222235,0.5357142857142857,Positive Improvement
